Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
03/30/2020,1563,320,2887,2282,739,1283,2700,2212,272,10382,160,20,1000,424,2684,1828,1237,409,477,6162,22,1585,5581,7425,1044,518,1850,17,653,2053,513,6258,173,14108,1919,294,0,6610,54,1457,4409,137,450,1296,362,2730,10120,2010,272,10,1386,5450,3110,-548,294
03/31/2020,726,59,2612,747,2258,1633,1557,1535,674,6925,3457,30,675,1006,4779,1715,799,502,792,4934,2722,2054,5930,4362,1516,638,1706,104,374,591,250,3913,1348,18718,2242,207,0,1916,106,943,4624,329,284,614,138,4056,7112,2510,258,0,1685,4881,4143,1682,174
04/01/2020,495,890,1687,1456,673,1407,443,368,91,5861,4145,43,254,889,5159,1002,468,469,746,6809,41,2945,5576,5209,1002,311,1486,500,582,1004,449,6869,713,15694,3137,565,4,348,173,46,5744,261,440,627,315,5092,4865,2654,252,0,1897,4962,4575,1680,240
04/02/2020,962,419,1651,585,3073,1692,1700,576,1222,10812,2631,41,1535,681,3272,1910,815,718,344,5310,32,2536,6004,4622,1983,1145,2256,402,539,1248,577,6468,771,18085,2436,649,15,5379,177,2213,6482,225,797,669,350,2159,2822,62,253,26,2392,5171,5493,1717,241
04/03/2020,883,994,1964,1176,2300,1589,1715,486,514,14426,2308,19,27,663,4392,1550,785,463,4904,2559,56,3036,6567,4820,1346,181,1787,256,542,486,480,8393,767,21555,2919,535,0,3457,159,1349,7401,507,529,0,398,3228,5085,3019,551,10,1964,5053,6367,2283,277
04/04/2020,1234,24,2487,671,78400,1816,2014,1022,854,10345,1029,22,1787,925,5533,1965,787,504,2768,4853,24,2629,4744,5147,1663,477,3435,601,613,1631,536,7853,854,23101,7175,496,0,3496,218,100,7915,630,882,11319,444,3552,7987,3795,429,32,2709,2699,7686,1695,266
04/05/2020,2225,244,250,872,2833,1968,1241,527,396,11337,1538,40,677,1391,5402,2852,601,645,1091,1827,14,3401,4102,3826,1462,630,2344,426,542,668,479,6810,1196,18659,1272,440,0,1885,132,3090,7741,491,803,662,369,3909,7187,2849,619,24,2193,2096,8838,1477,105
04/06/2020,1687,599,5124,1603,898,2120,3416,0,619,9870,3442,13,571,734,3959,3539,758,861,2104,8841,29,2633,7580,4435,1178,13152,2586,187,866,798,336,6866,2308,18531,681,357,0,4622,96,1177,6083,397,1343,0,427,2050,14419,2502,363,17,3809,5383,9940,1628,692
04/07/2020,151,30,841,793,13798,1202,2350,1562,370,14888,2439,32,16,251,5790,2573,1119,430,1188,5489,20,1404,7622,4261,1550,177,2134,195,471,1010,360,5942,2689,19247,356,437,2,2460,10544,1206,7424,594,1924,4704,248,5524,3292,1253,517,0,2962,5476,12059,2136,76
04/08/2020,4206,155,1189,892,13035,1634,0,0,460,4972,5074,37,1607,652,6334,2105,1248,669,1649,6751,18,7936,7958,3932,1453,88,2141,413,703,1927,431,5442,420,25095,1905,877,15,2503,52,1557,7260,347,1913,954,480,3744,7609,1469,379,22,2391,5065,12545,1818,141
04/09/2020,1705,155,2614,421,19236,1233,4466,1334,441,9415,2298,34,602,633,5791,1264,1007,592,197,5513,23,3155,7775,4286,1831,257,4384,462,722,1205,447,6776,1562,26396,4822,543,0,2644,6934,1063,7064,500,2010,2733,399,3231,9876,2257,266,10,2310,4491,13863,1473,94
04/10/2020,199,209,556,2169,1363,2199,2786,1851,631,10281,5062,71,398,563,6670,2907,980,639,2487,5361,26,3924,8851,4243,1759,209,2246,437,671,978,454,6331,3291,26336,9836,427,0,2588,1885,0,7417,460,1799,816,500,2950,9584,2389,317,26,3372,4481,14555,2023,836
04/11/2020,223,300,2796,1458,8356,1675,3543,-638,684,10103,5568,34,1382,670,4622,4175,1179,929,0,4635,30,3632,5306,3452,1626,173,2432,284,631,838,549,6670,0,23095,2748,610,0,1898,494,1597,7134,525,2993,1910,357,4029,4815,1784,581,27,2799,2187,15452,1612,465
04/12/2020,334,306,1579,1144,17109,2462,1389,0,601,9820,2738,0,437,544,8586,3274,460,910,279,7130,17,2175,3802,3000,1190,139,2028,332,706,1024,375,6542,1594,20621,1746,396,0,2772,102,2534,4737,345,2202,1332,549,3849,4000,1688,682,0,2365,1481,16257,1378,21
04/13/2020,7599,-208,1238,1082,554,2585,3089,717,294,13454,2568,77,876,573,5033,2050,1104,611,1299,4046,5585,3804,7504,3544,785,9571,228,185,281,853,385,2734,1823,16756,1249,457,0,1869,99,1363,4902,147,1984,0,449,5518,8693,1553,558,23,2142,4586,16655,969,500
04/14/2020,3935,518,749,327,11326,1794,1532,484,350,6973,4774,41,576,233,4848,1478,189,283,817,10331,36,1583,11345,4523,1191,6894,2550,136,385,1197,225,10305,1455,20786,1651,206,2,2889,5410,1242,3839,344,1096,2447,294,2636,13241,689,225,4,1613,4658,17038,1394,10
04/15/2020,960,316,1214,703,14278,1018,4302,798,241,10329,2295,32,383,284,6313,2379,984,521,1014,3506,2504,2406,11653,4073,1696,273,1034,349,372,994,331,4247,880,26869,2788,340,0,3551,950,988,3953,592,2076,861,563,2065,5343,1138,431,5,2047,4498,17656,1536,363
04/16/2020,2314,71,2088,841,29914,1182,2979,248,625,5739,3849,27,897,844,5660,2719,806,1454,627,4658,26,3578,10706,5368,1456,264,1636,353,565,796,471,7809,544,24567,3090,400,0,3288,1680,1587,3886,559,2150,0,691,4153,6737,2064,359,26,3026,4702,18306,1831,97
04/17/2020,1457,715,1832,819,5214,1495,2340,667,493,15589,3745,70,1157,410,7574,3670,1117,779,1423,5401,31,3439,13125,5859,1466,169,1069,308,810,1311,410,5619,1094,22644,2064,819,15,3086,2721,1383,5903,574,2941,1551,512,2224,10989,6093,564,16,3271,5123,18681,1594,11
04/18/2020,4690,205,1815,647,8052,1706,0,0,625,11690,2524,3,486,295,7241,2088,1155,775,849,6012,20,3776,7478,4555,1482,181,2042,325,573,989,565,5087,1125,23309,3230,696,1,1115,1916,1262,6592,241,2125,2549,598,3313,6703,4173,410,19,3305,2568,19440,1771,96
04/19/2020,3174,240,1945,68,21234,1581,2751,777,431,9552,5725,0,1127,494,5914,4269,1603,454,1629,-2651,20,2739,5596,3172,1232,300,150,329,898,847,601,8152,1019,21023,2561,932,0,8258,29,1455,4889,320,2046,1647,402,6512,6471,3611,242,158,2706,1967,20031,1524,759
04/20/2020,188,229,1510,2344,9600,1826,4593,459,414,10146,4395,48,705,4,5040,3497,1270,631,347,763,8,3952,12963,4572,842,12369,2104,153,1105,749,653,7369,410,16306,712,893,9,3540,81,1007,4098,245,2428,0,264,3591,7684,4756,224,6,2439,4968,22155,1457,103
04/21/2020,2626,995,652,888,9600,1477,1386,613,826,10834,3812,42,521,362,6639,2625,1795,340,248,331,13,2188,11823,7369,1749,930,1107,190,692,708,594,6769,1713,15464,3847,269,0,3875,8698,1083,3899,349,2301,797,489,7493,15005,4047,104,21,1974,4791,22763,1394,241
04/22/2020,234,1040,1449,2272,165227,1476,5726,687,563,11568,5932,54,650,363,9349,2206,629,1102,508,404,2727,3298,15397,8102,2130,1471,1036,342,307,833,934,6833,2122,20657,7005,677,0,3792,1569,57,5105,-330,2554,1834,631,6798,11384,4102,333,9,2716,5127,25836,1918,6
04/23/2020,3881,2,2096,1877,16770,2167,1579,359,428,8081,6990,98,782,1002,8970,2570,1018,1115,2747,667,30,3906,13425,9341,2491,1554,1294,292,681,861,785,8489,355,25938,5849,820,0,4371,123,2791,7158,471,2808,1352,619,8120,8295,4167,326,0,4811,4963,27905,2199,-54
04/24/2020,54,120,2017,3988,12076,1904,2541,467,603,20251,6114,55,759,275,16316,3513,2711,2270,6769,599,28,4870,14903,9085,3080,281,5757,252,1252,1443,592,5814,5331,34736,4399,1335,0,4820,104,1516,7029,361,2949,0,759,8228,17469,4070,397,59,4990,6176,29811,3470,475
04/25/2020,18649,3451,1794,2475,11862,5249,3564,319,769,16140,11838,76,1153,34,11985,4221,2377,1611,2118,890,25,4486,10266,6434,2615,3287,2011,370,1361,1016,1309,7724,4947,46912,4681,2042,0,4286,6944,1885,6792,31,3775,4551,772,10078,20269,5509,471,52,3529,3448,32966,2916,119
04/26/2020,2207,445,2303,1416,20049,2943,2209,1551,766,11514,4209,79,443,17,13335,1934,1740,1028,1596,4034,25,4288,6208,6002,2564,1831,2530,365,1255,978,830,9458,2225,27782,2629,1188,0,4403,60,1587,5658,64,2599,1747,678,6068,13205,5496,251,9,4061,2085,39063,2345,11
04/27/2020,446,79,1732,988,27325,3237,0,367,348,11850,3946,38,527,526,12676,2768,2060,940,1916,3953,8,4033,13795,7461,2017,2674,1358,171,1135,627,631,4631,2880,20745,2026,1994,0,3631,27,2234,4829,18,2625,0,101,6928,14496,4493,308,18,3742,5797,43039,2274,18
04/28/2020,1830,833,895,214,24199,2659,12934,1564,469,10412,12851,116,173,28,14561,2705,1673,923,324,4119,17,2827,15275,8767,3346,950,2397,158,1242,1306,647,6584,2188,18899,2832,1454,0,3330,6528,0,5666,11,1869,1384,237,7526,9867,2244,128,3,3254,5968,43055,2454,445
04/29/2020,4622,2030,1375,4778,25531,2702,2073,358,344,6613,203,165,435,8188,14478,4369,1514,1368,3612,5460,2778,3055,15514,10413,7082,1682,3656,337,26,909,582,6959,2942,27487,5688,2044,159,5561,1568,3274,5795,33,2673,2072,221,6621,14406,3339,212,16,4089,5696,43071,3364,463
04/30/2020,6747,0,2973,2930,22198,2754,2315,282,850,8917,8821,261,1022,453,13200,3448,1330,2168,1691,4741,39,5433,16874,11588,4347,246,3528,386,1690,958,1605,6600,3340,28155,9596,2030,375,4982,2155,1560,6482,106,3819,2295,195,9077,15510,2723,215,79,6644,5526,44541,3156,236
05/01/2020,4737,1206,3093,1297,29648,3312,3124,765,1056,20294,19323,897,454,377,14821,4641,2925,1408,2510,6942,28,5278,17290,10598,4485,5208,1738,289,2064,1609,1279,8627,2784,26802,5796,2089,164,6616,130,2144,6083,36,3201,2867,335,8506,21475,4057,579,4,5440,5695,46844,3670,241
05/02/2020,276,1074,3118,1906,30063,3336,0,527,869,13313,6433,183,891,265,15208,4502,757,1908,1037,4607,29,5128,9197,10338,3730,2927,319,432,1963,792,1120,5767,3249,31633,5643,2114,185,5313,103,1960,7928,182,3540,2237,728,10144,28873,5246,313,111,6613,2704,49146,3374,340
05/03/2020,291,179,3122,1308,30703,3335,2236,625,1098,12177,0,114,965,316,19417,4718,6837,1836,0,3302,33,4636,6462,7005,3164,3118,232,372,1914,879,1222,12754,3826,26840,4360,1889,387,4347,121,1918,5265,51,2183,2572,326,8331,9912,4298,343,29,5852,1797,51638,2734,184
05/04/2020,10617,145,4134,1552,32123,3582,0,373,693,16081,8212,89,916,0,13834,4438,3975,1825,760,4771,20,5617,15444,8090,4068,2084,8475,81,2492,900,426,2154,3033,21399,2604,1461,0,4989,72,1403,4949,35,2443,0,296,6836,16838,2559,324,14,4821,6365,53239,2781,238
05/05/2020,3649,969,3007,193,32028,2232,6150,570,534,21421,17802,99,133,495,13139,2537,3408,1489,1638,7300,21,3143,16013,11108,3166,631,3615,184,855,1718,878,10403,3743,21589,5361,1878,462,5580,15569,1967,5292,81,2485,3583,309,7419,19812,2054,179,8,3295,6125,54823,3858,459
05/06/2020,2750,963,3477,4368,29134,3010,2804,1788,655,14360,3323,137,1200,229,14974,4662,2602,2022,967,6441,2574,4537,16685,12106,4479,217,5681,4432,1519,1391,1332,1297,1531,27022,12682,2554,1,8194,3473,2552,5458,-9269,3306,9711,394,8239,11728,4287,221,17,6185,6412,55784,4225,1111
05/07/2020,5657,686,4697,992,33838,3161,4727,858,872,12899,0,88,342,343,17783,4286,3256,2708,17590,6095,76,6357,17091,12221,5015,262,2875,543,1630,2082,1420,3738,2433,33995,6846,2518,0,7130,3997,2482,6448,63,3317,0,698,9227,16224,3541,411,0,8712,5514,57521,5568,4
05/08/2020,4941,1132,4691,3999,32398,3306,4367,938,1259,20391,23340,62,1077,381,20671,5346,3834,2886,2788,1649,44,5048,16945,12576,4876,404,5099,698,2654,1987,1120,6101,3348,31627,7285,1918,538,8257,2970,2235,7771,125,3394,-4040,1179,7250,21956,4145,534,36,7282,6096,59436,4639,9
05/09/2020,5380,976,4685,1534,37298,5376,3028,1032,1068,14390,7847,17,-356,529,16617,5558,1215,2225,5037,9741,34,6049,7688,11506,4913,288,177,384,2564,2767,1514,6447,4230,32225,7749,1891,1,12354,6012,1927,6548,17,2957,7521,1659,9170,12176,4606,476,0,8426,2508,60997,5042,9
